solanaAddress,allocation
43bsHqJ1biP5HRVMnMxVPmPmFxjzyWLLrgquyXgZwMYP,3000,
J6NXufSdXdPy5HLS3Z986fKAMHwgMQXz3knZaj19cS14,3000,
8H4ismfYQmmeE4k7Je7ZzaftgWuyUyaDDFp7DioE6Mbg,3000,
4MZnHSD7SGkgbz1RdJ3NfwyER44cisaZip615FycYP6K,3000,
F4eSrQ37M9bwLHyDoQJzWJ6Gx9j7EX2NuMyAkuekR2e1,3000,
HsEDZN7dtwftaGc9XzEk9bBtzXLkZ4CraPnvS85UBgB7,3000,
5mHDGJSZtnmckfSJwiamK5vtuQNePD5A5DK3EjQHnCzw,3000,
ADCUAiwQ4hxtxc2bBrZsBKTCQqkr5qt2Xvik2dPYkoCU,3000,
G7pNtnpD1naVLnqPPwpj7uFRgKdSXXVmbWgpnjigwh8w,3000,
GtvQ6qF4K7cvUm7mzSBMcNDX3inmv1TbyrZ2LwUkv6Us,3000,
FhkPWudw22am1XKEqkG2WGCyddTgGZVnYPsfaQG2mhsZ,3000,
33UY35D6Vbug9MN1oYQBnqFzs2Ky1QNvcZMTCPK9hBRD,3000,
4WQEE4JEphLcdGWz17fnqgkEnRLDFucw7jMopLFFL9Fd,3000,
AaTeUGBCgRvqmFVPLnG3EPoRc49wVw25qin2sLQK1eoj,3000,
8SnX2QREZUAABm1pAbDVYDRWM2gBuuqtrhtvcWXmSY2d,3000,
Begf72CdkGUXgUhDe6nBjt6ZosbeTFTdk33hSzPjR25g,3000,
GcVEo1pTFEQLz9ebCTvjGMorCi2W1QPpWx2gfZ6kReMW,3000,
5t19TKjnPspdmdayGfkUmADQLxTX5avCR9174qCb1MiR,3000,
8Gx7UEgHV13LNoU5DvxnyHS3qhiTfoxZt1mN8AhZPR3N,3000,
CJ8qfUGqifHGcJDwb7sJ11ygU81bYgJXc3WfUm7VX5ZY,3000,
4GmJb9C1D2FRxB1XTgMFGFMw3xAJGTLQUeiZ3n4aTvgz,3000,
D1RAbg8UfccMym1fJronSdfBPVbfMPjLYRRoceghqwd1,3000,
AAQW9JwsBvi3NUwp7QcHTZRTeWg75dBaBcWDt2YKVpes,3000,
88Cs1t2erTgTTZMWxc8kK513FXKHq42WHfScEQPzXt4i,3000,
Gq8zZZhMsa12KoZdMUxSsc3kKg5xaDK7uXMDjA9mXxFg,3000,
aueD36hvmruNUAqZsgUE2qDFjKsKz4gF53X7aBn2Ugg,3000,
ASMrr3dhMGnYDBy1p8NzJ66vEXA5zoKxcypEajZkUzFn,3000,
HodKNerZm3wVXez5JCQJeVQQiMBiHKWfFdd3dTPDCMYb,3000,
Bca1vruAqu5h46DtSxzgZrmuPMvGFg2hAAkCY7WiY2vd,3000,
HiYK5LQYdpYrQLLohmdBYuFSqYmdcLSpomt2otnMkzD9,3000,
3v3e1TNdX4ueEerzQz3VbvnUexdYpAo7RrJcQfCNb62a,3000,
4m47t2J4R9raMdQE1fMSb6KQotKFXfYxZsKPHh4DUXdy,3000,
CKcZPXxURP47TMs8pMvjuqYiC2h5R32sEo39HJdED4zk,3000,
FYLSk44ANKbzeyGQdE9K28EFri4a2vTypsLgNyYDGbhj,3000,
98Trer7GiwpjoiqSKoFH5RK2wPumpdoUBP7qtdzEgWJB,3000,
CqjnZDqt4h4bg5bCWgdp365nHfTnyyb1onTy6BiywDpz,3000,
DAFypMVTkGGeLDg6fZprP93qMZnpnoekcceTS7BCxx48,3000,
4hd66A3wz3LUAzMXSXs54UkiUQwkBdvNnftRGPJNFxz5,3000,
9eJVDegDhuSiTC4MXrtpMz6jggbjeQGHbNPMgfaTzBFY,3000,
5RRa9LUsDBTgmek8m1Nc4RQ3Vs6S2wFjSsstpJVMYRMt,3000,
A7v7c4aWojNv5w7gUnBzVxA5CybpgeCSeAZvAjT3RuGV,3000,
4qayqydtXRGZAsaZ95MThpL18FXVrg1bJKh9MDMB6F1H,3000,
2WA2AxLSFvDApDusSFRxusJzZTA1K45oLXGYAz4pTJNa,3000,
2P3bL51aHH8tQ5youbrpp7ZT6itbdGwmrUCNLA2XtLhc,3000,
13qtFEe6xL5YsGuUV2S6qsuw3EJmKtXJLv6hnpLRK95u,3000,
7Ue4TTyTA6oowyrmCbLPNP5tHs2MeAqpe9D6Be8Hziw1,3000,
HRimfjwUKs9CwAhJhq5JDYCSaHAAxFv5nYqHiQaUQhEY,3000,
BsBy8aNrbL1gqKdU2mHngQt85oArLmXU4vTj8eSdz9VF,3000,
F9DCTmygYKy1ff4QVUbKsCZmF932b7k7XKHio5SVb4vu,3000,
31m7HwKBDKGteuYsAQYRo3xD6BH38TSoSNDebpPc616X,3000,
CddeHicu5P82Qd7SXYHo7apsdgBmraJLxRmPk224Kyv,3000,
FdwMpGc7KJabwU8ZKEM9GviXQB1XSRHtEuSfZdyMTNcd,3000,
4QCKSSPbTrUBRgmEZ2FtDRu2Wv2nkH313tXo85aELASx,3000,
CsNri5NyMdom7wKj4MTZHMEXgvKU8ECADqAK8Z7P85Ho,3000,
B5rFE8Vm9Js6Uv9tDyQVu4xn9xqi6BQqTMLacVstnNJd,3000,
6axcvj1hB7qbPbTSa6oVGWJmUKAs3bVA9qqaBhRNegjy,3000,
VXsJWjPVqpuCgTvKWg7E98rNBgRccLkDmdC8tijkP7G,3000,
EN24ZGXPuMNrTt1ZXvPmvX9FCC7CQyebidmignLmYujV,3000,
9vcDbFk6nCWQM9JqKZjEwgwSf8yzmoFBsuPCjECWDBGf,3000,
2iMZ7WVrmkmkyxcji2aNizZPkxYWLd6aGqFgxU8fXz4J,3000,
2bTdBRKovixpDmC1zBtgHkxnQXbAZAG5sXVAw2ZBsSHn,3000,
CaKwa4NYkvc5fkNo5wLqVc5DbvKSgSiZuCnrecg9vyvq,3000,
9FWcPfT11w5pzzj6y9ADAvCGHmxDTJxMWRDePLtWWhjj,3000,
7zUgCfAjAsKg11q524j1f1A9zgkRkyfgCFV4eSCtcd4f,3000,
4kRdm1EwZkUQjNkxzfB1sXzrBdBVM3KuGrXNFgMmM8y8,3000,
DMeaoUNJ6itxCQnCEDCUgBjL6Fd8yafgoZhSvoiYrCVZ,3000,
EzGpaxtc3iqGqZNRaPi6ji15byB5MkdNwURzhmk2TqV2,3000,
9GhnLrQf8hhJhZiqqcxiGVarGRM9gmwSews8gZ8YczGy,3000,
2kHozciRah8s7kxMrRejENeHxguNkrwzt9vykfT5UqS5,3000,
ACixuV72KLWVmkh3VPxfLR5r4bAf66afRGN4D3yFoUKC,3000,
FnTHJowQ9kJjSFvfq9UiLh5JR6gpYt26BFQwuM9uxxBE,3000,
BkHZkj6DdBrZpgHgR1YcGTzd8RPuErQmuPLSN7brKNnV,3000,
9GutCi1jKvRTDBmF4kjJRxubc7LqrHYQKYThZbiHMNAw,3000,
8cSMgLWGCFYBo9kbBGrwuKmuraDbYnEJTtQyPiwit2Yi,3000,
7pZjJtLsCvVH5fufqvM2x2eAuns1WrLo6yShRWSL8Ftn,3000,
6S7JkCZ6hdccLMTiTNAWb4xL8TWJ656kS6GTxWtCiwqz,3000,
425mfNNDVRkFyHjZijYc8uYp6dywt1u1BexhEZg9ahQU,3000,
6CxLREB6VbQarG9LgorHuJTTb8xZLHpBqrQPGHUkb4J1,3000,
63QyAJbtqS5Uf8Dn3irnwvSiVddjfXG3gaZSNsTuNf3Q,3000,
9M4WLpiEjnwCGahwDsmQXNhm97ShN5LG1HphoHBCzpom,3000,
6Tzuv6TanAQeBNHz3EVvRPHN68DJuSRtx69bq4DCSJbN,3000,
CCzqBLoTA98q4JmFULnyoqaPF1fgu297ewKXfrxKDSxf,3000,
8ayWVE4EBXPvLYgH9npDyFkEqX4Sfzv54LqVS8W8w9Cu,3000,
JDmSHnb75hAZcJNP3VUJkzFodf8CmuwqBWdE1wg6dhTR,3000,
Ft6K7pBh8LJwEEhndmC9z7yFHRRx6n6YdaYFGcXJNkFS,3000,
EyY9E2WuiPzCT4KtJKfKWbjZ37Tn5asc3GAAacxq6mNz,3000,
AzEtJT4XY2mTsTjdNQBxvXWHD7ioC9ADXfH5ByNYniPU,3000,
Ghg69WBgKBAcyRYAcJa2waDfjqoAHPBk3zAAsPgH6LZG,3000,
7HyFt4ASenQv76Phk7d7gq5L3WZPSyKEmrsYmBXEQLmH,3000,
9bxyZPeFPWaVi6w6fodQXbjrCyLzPNGgnkD4MFgVZsJ9,3000,
34Nm4vJBzVCEPF7XiZpBMHSS1QMEcnoga4cXvmwgQ5QH,3000,
2dqRzWnV5YtKXxo9a2gCkbrjARNpCeewmjYRox5uFyB7,3000,
AgekQjUdECqhiBhQPPnRiZbdP81aXTFuaXnaXvi36i7x,3000,
EL5ZmVKtqAz4TT79BkP6f4oshRkV9QhqhSy8fEud1ZFs,3000,
E4gBX2ds9wPCwDPBDDrkufAdDpcX5su6PQSHZEFidPdu,3000,
FVZhMUEDfeD8rJ2nguMk95DFVUUqZM5b36CV3QxM9Fu2,3000,
DYqboSDmBehiNfY3HsoPgcdevbgxM6cPfyFvjiPYpAou,3000,
CvFKygp77nb33oUCpACt5BmF6hjL6smPniKrgTy3rW6f,3000,
GNPX6ESUHpZu7oW3ZWz2xowfyzj3gBmky9H5mQUkzckR,3000,
3zfZKubH85nzLWkZ1eUUYJVWuJfKTUS1S21j8VWnqmv5,3000,
EFb4yvdAs21mrM2WCJ9ytby1MFJZYaQmrkKePut5hHL5,3000,
2wTksAPywfzMjnjE64TbrbAt1RJ5uod5DRW5d2NLTKKm,3000,
AgdgZiWUe7at8groBqH6Edft16MLG2rtWr1PbqAEDtiL,3000,
9evxvcWTufDrAatbk6BcnPETnEn6wkNzRUVzmpSZ1zrU,3000,
ByrhZtFJ2ftLu8S3z1MxeHoBBaENrZhYQzvUZ4Nt2xsH,3000,
7ojN4GinYS3gi1dSMco2VKRTToMWTphuZH1VTh1Zukrw,3000,
4rj1eeYLmVzYfwfGYCmfSDNaY72LFkDtXaiMCWWi8bV3,3000,
CMigHHcdM6YUh5WJAzCFqm6Erkgu9tWdXUhJG8T3NsK2,3000,
2kRf5MyxNdZkhv5NGvRCmmp8EeSepeT79p13Mh7Aj8FV,3000,
6pdiC3G1cMetWpV7XpiVkudcWRk1DnXuj1zK5DNXqroP,3000,
EVxp9pqizFnZBq6cigDTE8PqAG7AE7cWymCXpPLJUUEj,3000,
FthhVhw3F4pHdixhisgX6UAsASZ7z7Q3nxc5ssAtAMn6,3000,
C22muo7SZfNVFry268yn6TBiDJQyVpVhwcJocuCsKgSt,3000,
34zDq93zyDU9MYegY2HXZv55vEXtpLnEu6FizK3QVLcv,3000,
FhV6X57nxTpzGtSLAJAwGu3t6wDjXzSYgiTiz5GDVXg4,3000,
GXUA1rHhc5NErP9BNGS7NuZ4a93sjpMECHp8TneXsvfa,3000,
5ZoCCu5fTT5saVpmR4qXugYGKtGUcACquLUGyspEiAar,3000,
6aPayWb7h8JbgksLt9RPnZiE87S5xsRHV3YZD6PRP2ht,3000,
GUqynDrhMBNeiKKZpLLQiAnThrnhp1PT4pr5xgqHtxLn,3000,
DgH5frMmcPj5AiWPesVyJkQwGNjKd3SEwkVVwF1DCMoa,3000,
5vFbyeW554dABge6XJfhpGcnUWcedKRFR9zwjUb42Z4w,3000,
GDfoiTvXNtVg1XH5C4RdLcNcqoGD7MGdE7ksXLA5KYiY,3000,
Cmuie2AFc79uhSiL2dgx32qDDWw6Sc75QgTDcwNeYMom,3000,
4wJRN1Kqk24bvwNBJ4siq2VG2c78x4N9pLBLM1jMcuZN,3000,
HR5QfsrFUyhZGjCBgGaVb9CmzV8ZU1fJqdRWUB2pMb2h,3000,
9ALsNU7WeNjrFcuQv3xLUGmZuQLmUGY3xhjbv5rWRe7K,3000,
8LV5in8qb238GVi9oDjAsvVsb4ofPyXLpHCsS9icZdB9,3000,
DSBNu2DeREUXnZZmXvY1wuyEUmwJxt7GHe7q285LJ7ME,3000,
927m5fPaXsXqJVsasmQC2x1tf5xUEzHtnFsxQgtsBG5Q,3000,
532mcDa5AvaGwvVF89yBqejk97tYT5cYrAWiQQFHSYHq,3000,
hpEwpaLDTmL9dKmdrYRetzEnFME4NLh59VbCDndyCKn,3000,
GNU2Ev2DAUvE9VFkeMNM5NS5TMquqKMGMe2J5iQSAnhH,3000,
378ELS5H3k9pDQ3VU18R7FUFAGCzG19DdMtpGzKhNEib,3000,
GeL5y9kZrUZtZLwXNmrVVWSXSfRn3ruJQ6DMux4QT1Gs,3000,
52hD5mCi1jPQ6UGga928n49V35aS3ZBn8UhjUasknxcR,3000,
3oBWuhELB5WqkwifjYbmMU4yg8Xopf6Hu6VN1XMgrMp2,3000,
5YmUwRWoiAqK7o1boRFwbnznZZNd5qLecgXrr3xCq43D,3000,
9y52WPvaXUpc6kp8gdAGhpwofZkQNmCX1W51s6BwVD1C,3000,
7GHrbkgVDMoUXdiTCkSh7iiAuxkWfCMkZF3qJeYCaWwQ,3000,
D1u7rPNCyi1W63haZcaiAafg9nzY6M3nzGQAHqDYNbKP,3000,
9pfT7Z9stkCeAFzd4fWFN3yuLhPWSHgvG1XXVNAi3dr5,3000,
9pcX8raSDerBgZ2uqEtGvy9AUBWpNQzFjqHkzpQE9ixN,3000,
Fy71Q5D5xWcMD1V6SKF5zmsumjCRAxNNpoRmVeMdoAif,3000,
BzVm1CidHuTRAe55ksdbXHyfWSKS1mx2AgeUqEkHsz8n,3000,
CZBDTm8GTje45zMhYjbiTv6kgoskib6RnJSGLMrApD8n,3000,
6WhaKsLm7yUnWQHL3xgkmMJKfi4Rydz87pNNPrBEcqLx,3000,
CgmvLdwuNGp5QoaQkoufYWPXxe8bLb1xQZpG18DFq2yo,3000,
BkUVdY6hCqMSKGbBT24x2mzmg62WkjRKWNo5KAy99BLA,3000,
C9fj8dyjtEDFUNR7dq69m2C89iW7ZXoYSQvMYoS8Jv6M,3000,
GMEyxXahQDZ5Pq1mdymtaPop7HSNwuGdnF7oV1QYkoMk,3000,
7H4d2msSwn4SyJh4uAUxHTnGrffL8WGpHuV2ZCe1Ao38,3000,
7vz1VgVXxCsZprj2ZysXsdA5Kfrzju6ubo6TQ5BFyLbf,3000,
9yAfUL21RH2G8E7JYtmWiGjzpdaSQNry6xDdyfv2JRiP,3000,
Bjnunb1khXydEFk4eyfv2haeW4MtSitZQ94nfYtZc1BP,3000,
3SUrCp1c78tRv1RvMqvbW9esRFAC9YFnEAeJS5YJGmTZ,3000,
4K9oC3UFc18svsHZXR3r3GCXTsGJ4tW1vJQsPU7Wua5y,3000,
GYNq18jLzDLqve2fehUfsf5qvxDYNukyP3YJbMSRPRga,3000,
GaXiECXX6uuMjLVVKyDhuB4re3VoL5CZ2zdxhNadwv1U,3000,
4fF7ZT5RjDHzJBhADFtHNiMLckBtXsgymfbidn7W4ogF,3000,
8sox2inWpcgM5moH3hvY2EGHG2eUsR4ctE84bZNG7Sgw,3000,
HHCaJdWu1UeAWzVEAkEiCA2QiPpPsc7eh7z6FuGFvLer,3000,
gpYUwLJ2Kezq7R6ksqv87qw2aQRdqYd85w6JQ6y4R8G,3000,
41UJLQhZjRPxbAX5gcQfHjvbmGGByrYG7ZSaAuN8mHHW,3000,
8RqNBiqszJCnw4cpzLmZaMCCELbES6Q61zbM9NBtFnoC,3000,
7J7KsmxWSohcveGo7cmpZhXKA9XUR8RPnCvuyfDcsL3J,3000,
8VBTMpbDE2bBGMJJeWaJB8MxPU9snQJHBhhYBf1SGWsd,3000,
9n8c3oRFj4DtWX7vhFVQZg3rXNiBJwFtfALTxMNmW5KC,3000,
AYRQznJpX8kvWKUwrzr4dmN2vcDBPpZCaPTdi2NVxBU8,3000,
FooSLWVWJ8c2xXgiAsa4uzRW5pCpGEHi1uRgzPekazG9,3000,
AwVoCNPQMyB67NQSNZ9xkwyR6hCdsp4HYyQnz39sTL5x,3000,
5HQoUcwW1kBEyzUvvKBF73cLDXdNRXX49PVtLrChd8kL,3000,
2pdRxpqi4JZehcoacwKG94kUjUzQcGihqr38NJyY64AA,3000,
5oeTs9rgL3BKEtodkNBRZ128hVJpwcCVFXfhge4trmDp,3000,
DVFnFiyhhfRMbCPuZ2VRAd2CWcULQtDeN63KiRs8wiSb,3000,
FwAGnYBw91xrHcF1MYJVpSg7YbMBNqej8KEp89Rw2oGs,3000,
DXPtGGCnY6oAWWGYFQ9bzNqiqcwvCeoy1pyqW3mQdYpS,3000,
XkQuhUSSaNFqeQTNNJHtNBFJvJB2JY2ChcHT3qtJ31D,3000,
BCw54vnaSRgptbHntACNAipDW6e9ZUtoAyBa7TGiC3Ne,3000,
5yYjjc7hojvJpy15LtP9msah15YdQYYCSzrAghDskhig,3000,
8xQMt6ksbJ4NXoLeJGU3YvuQ64mvc9wWuUeTR8VgF961,3000,
FbisD3FQenMRGyjuVi9VDT6cco6VSFLTmgBNmfeN7Chg,3000,
HtcCQwUkgjut2DEEeQEfzQAiHEDjT2LxcGaZTuj2NHWW,3000,
4KZeHkJ5FsVhFZny2ZV7uAU3WtAayHXujRRBjXY8NVCE,3000,
D6XQHK9J6BLT8Ztd2cWwMNtQ1RNVDsZXkveHUuf5JKpA,3000,
BK5LhJncVZFTNuAbniLocADm3Hj9DHFAQwEayJD7rkXW,3000,
DxgnLMf7Ui5JKyoyUQJRYspdi1FYs7MXWJqaPVZNtCVK,3000,
HVqGA13VyzG6N9TBeYFzkAi1KknEVQNnAeE7HTCVaZoH,3000,
DWwrMb8hBigoc3yNajaQUCtXnNbG7GQgWTmkLTNaxAVj,3000,
3SMpBaMtndoauf5BDHRYb3eGx5a3cAouM9b2njdVATF3,3000,
AyMEHzrDvrL1YkBUx4673JM5zyG3smsjy6ZWFaMGF92y,3000,
9fSgr5CNPfeFCvxxUDsJjpsyGJmKGABiwDQzD3R7JoFV,3000,
5oZYanT7gaoN7bS7s3TZU12i3XgVkpkDW86G8BBbFDKL,3000,
Dfh8Pu5VniFpmJDsxNzTc6iQp7WTeoTq7j658pvqcDP7,3000,
G4PzLwS9YFbAaPzM2YxsCEfS87XNbfruuknLzhzLaTpk,3000,
FhbxiUdvZg2Xz6knU6tYM5Y47rF1dLguijkhraZ4H1sX,3000,
FTJ1P9zE8otMDQG2yZThYsqajuHWiT1cK2BmYq5VnE1o,3000,
BKEaCnSZExjR2WDzZiNYny8dQ1ueYaZggFS1yUGRNDEB,3000,
8KpdMnV5RpnMcgNUAsmdahPvSqUbKWGDu3B71kYz3bVx,3000,
53RLWUceT5WM5PRvey8EVhZFamXAQ7cmK6jyWxHjPSFY,3000,
GcEFT6nQHH6yTXMgbfQs46gtgnWNNKeQVUtERQw94KEx,3000,
91vrDWb9tmq2KfRufTwgkiHAKmcdoLyRKDXGhmnNLQMc,3000,
8iAxgAbHyi9eu8wnH3kMmgqQD4rm5ZtaVhcCBjtsPxdo,3000,
5yarE38XmVLTYXqbq3GTQdj21eda1pQanUk4RpmRx5LD,3000,
9eW8LtcRsXBbiJBSBgr6SUwqXKwWAxi4ouepZ9g164uK,3000,
FicXcyYy2qhYaNv8pYRZuXVdu7P9fr5JgyJdt5GnnCxE,3000,
DPAd8XdgBot9RfqB8EhjZgMaqes4XD7bGimKd5yJxRcE,3000,
GctQZQoXhUZmfqAzU9cRxDhGT4L1pFsBfa3kJPgiz9Zy,3000,
B5Pk7E8hGSNk7M1nGDn4kfmw6bRMFZrt6iiu28mbpX2e,3000,
EJjS59AFrG6gdqP9cBf9ZwGrwhHQiG1RJ9sqdQYpdpQa,3000,
HiSm5MsdJVxxURvWBb9oYPwV8cFoD7GWznwwZcTY5PmW,3000,
AGoa14RC5Xc9QHqKNkTTzCQipWp8QHKXmmxDQvvytZ9Z,3000,
2yCR2asPAfghgwcD3mNkf6W4Vqg8vhQ2AGJ6gJAcQMZP,3000,
EMtLHQW7xvpS3RTLt3RXijtUhSSL2XKaGCWSz1yRhwiG,3000,
AoHTuE4hd7qfhr6GXzEygAQnryFb2i4aRvo9mdttXDtt,3000,
AZVManZ1yEJooLZWiJroToY53R17EkQWMXWKDqmeHRMm,3000,
DniuX2mSs64659nRujE9DdVvhuVD2AqrFVqL9rnpAUJk,3000,
64mKjW6DY41JN1vmehCdEF5hpoRq78gMMUnQUqxGR2mz,3000,
DTr87sHFXKpg1rTu1qgc2cPoC1nDwXxfCBpScMySYSJr,3000,
BuHUgDDy5UodHU3P1df69jnHcHsnocLRo6qBnubYVi6r,3000,
9h4GYfyj7TxnipAhMESgcF5aEdbvKdgXoxkhHpm3fP9f,3000,
8B6d6o9GYj3CWpGXjbiRgpC7LTpD7sdqUNV19cpV9UeZ,3000,
EJqVZHM4xmouYXBJpHKBBYHycbRy1KqE195pL44f2uRL,3000,
7gwYELdXjfGJf8bn4xMGbTBuU8DJosZTkoFmn9FQFzhH,3000,
3eYaKvZ8jcG6WoWdhfXiHKaKHcv2kJhVJc2x2dEpguna,3000,
8uPDpvPjUW8C8A5LkEdF9hitqJ3HNvW8UUYmX3ZCZMn9,3000,
4UkKeV3xzqBk1HYGKNN7r3NTmAA94JN8iagRysnbueaK,3000,
8HanvWsvKqWiC2bj7C7ZRSGkQ8Bup32v6MnFEXndSBM9,3000,
2tCNiNNYKNpbDxF3VimEGYzPnrKo7iEZFkRS2AxD8oMQ,3000,
4Lw8nQ2Wqcp2YoHi7ZFLfdKWKFztDivFq1eWw9B6VgFe,3000,
8gYnXHq56WuwS39kiXUWDcesVgqDTwYWA13ydRBG8oZB,3000,
8Wv5Nn5vChhJGbiNrsEuByyt5h7gDdz5BX4vhG98566E,3000,
DWWaW8QPNDNoSmbyjvRSiJfbWQ7cYmte5vS6BSYupJR4,3000,
5zKCnM5L6ZPqBDiTUKp6pNtNZ6J5LtC2YCks4HPpFrgz,3000,
CcrTiFJC34TtaqK3maP1r8appqJxLWGk3hUdf1ctNWqP,3000,
49HpGFodqjmg5HogfA7RnvkFERT6SVRkwehba5wKgssn,3000,
AiB9Ypzi2gwq18mdi1wc3UyXcwt5VH5pSaE9WNmX3QTR,3000,
9zx3ttQtNjgcE2b3u5fDDGUarBion8DHTD3H3amXFB9o,3000,
EEsno6c5dzfZLyggCQGfb7R1rQ6iio7FMbQGxe8LZNXX,3000,
7ViSK24RkgqZhjPJpJ6R62cs5wp9fUWuQ9XqgeswHR21,3000,
2wUEDqPcRY59R8gdG2iVUkVtowagF5ibUMkFhmPYMCqt,3000,
Em6CXYEEoTXFW6A5bm8ooq5nyq4UtVRd4NNmHM2Lnfsm,3000,
9bAbdxGoLHeP4hDr3e3sVWQChYugPXEqNCoStEXHUu8W,3000,
Cgm4ZYHJf8k3gWXsQe8QbRUm7kbT3rmKomD3b1Gx6xfz,3000,
E4zEUUnKB3P2iydJ3gGGr9DQ3Eugbj8NpCtdA9q4cjvp,3000,
DQ9P8hTaChYYmsnihar3syf2QDawG1NRFo6uxmuWv3Z2,3000,
HE8c5CPdnULwukGCp9Xh1sdgJitf628f7PHYFe8J8cue,3000,
CoVRMTuX7VS59tywm8K2bjqNuzSVU1k7aaYuKMNQ6pfR,3000,
BZpE1U57jbCw6MoP3QTvsfGx7UCBwFNaWuRjYU2imJDU,3000,
4Cak7Fn9m9SPG22q6UxDqeRWe8SeFpqrvYG8jLLX43UG,3000,
6DHTrfkN5G4SpiYTNjiat3T1889trC8rjbmkd13nCd2C,3000,
Bq1Un5fXYH1jsZg3M7Rn6bkghT98BqqWz8czLJDnw2j7,3000,
HcYKnAFnbjw8fKg9eFDQGJzjuvRJnkHgAX431ebH96GY,3000,
6Ba5gW4hCRW5D62Wwys8Z8fseW2yGFkPvhaod2MszH1A,3000,
5uNrBNZ2yd9SK46YoTXznYNinADVNduYqH2rP3nBqHhQ,3000,
vvDgn5TA4FAGw9L1vtSRPX7qnsprqRUnVZiqUFzDFR8,3000,
9guvWF1xQRtwEHWB22faqfze2iWbAkvHiXMxALcRa9zu,3000,
Einwnd1nvs1NSnyizMFRMnCjJnzTdUpZ7TJQBn2SMNEU,3000,
2eurberA3nPoTptBMUFLt3KMNJt3WezbbVPbxipXj5AN,3000,
3hDNbCXGyyoFtPhz3hZRYhoMcUpZVF1efk5BwrwXm85F,3000,
Eo1wTW8CiJ29Z7eHyzuk5pNFxiMnsPh1uJ5XQTMSNyrC,3000,
58wrFnj9CExThfM6Ntd42VVWwFzwF4bzhLa9y9WbFNH4,3000,
BRRAh9QnjUHcVDA21Ba3xb6svA8QrgBiZUJEbL9Abes1,3000,
8VWaPuYvfGtX5fNhMEfmwy9kvyc2K4XEMsGiUtgujtYx,3000,
586KUUzqsWMj5aoPCeam7KKPSq8Ji2fQGNbWWwBhhNR8,3000,
9NtGZnsEVqagCDcCMWQK6Zyf5kJdirJZe7XA8TAJPCco,3000,
9HokTfaXvS6oz47JZz7AGevN2vwnypyyqF48wBu1MNJy,3000,
BArCeRBXCPKiCs32dniq8aBc1GcVje3miDsVcmNCUZPK,3000,
7MFBwK2GBfFVSCYkuGyppwUFy6Hw8CbTsGupT12LwuHo,3000,
42hmtaeLLna8DQQSTKBMH4jY43d8qmgSgkvqasqC3CF4,3000,
8kzNQbr8ApsmiLG2dp9EmvDoQZRojpfa6xVUX1nwuRj1,3000,
Ekn84LgZioSpaKFFKrCNUk2AbAarbZkVVsU7qBbxv8hS,3000,
mzNAKYUKhXBT1qigZN6B4zRfc6h3ijMJDVN9gafUEzh,3000,
5ACvRKTzJF4AbuPsjCYbmFwizDkSPw53WvfEB428F2Ud,3000,
DsXoLLu9xAfCEU89nC2SYGP2KBrfiD8wTpaH9c2cGkEy,3000,
7iCopjTTGFm9FXaVXjJDQxbS5N3cYxtNu637KpeKuX4Q,3000,
C8e5wyZNaLjcbPW2EHqMYKDroJhxNEMrBcaesDbQHrbE,3000,
GEHBQv6amEuDYxLdvtMhh7ED3Tzq1P5a95uqmXCr7NjP,3000,
EcR8kKESmukXxEAbChf6ZBrXybrJ12LcHz5ekkF1a3sm,3000,
6DG6oKKEP7RuN8NnHJZr7MzFnP8pGNi7GZ9pm4y8mibf,3000,
9RXNKMfcQFPTkjUZXwwPjCFMKQN9Ev3jdTYvEhWciyzM,3000,
2ddgDzSfJyj6TwoCefUjeCLqSfQqTrVGTk9JrU6FoXFR,3000,
3TCkPrqLufpMNPFPSqasCXByXDT5dgQMyvLxjou7UQLx,3000,
84hi63e85qVG2aogQTbo4qoVvW2DPoBPR9FAkofxJoLR,3000,
GH6uRkJgsnaPrN93Sj2r5oisDQ3K7yTyvu6PL9EPHnV3,3000,
7PYNzNfhvupYp4cwmXAJUbb3DgqC6q4BMhvd3CWgyJT5,3000,
C4RiWCfavbNNs8ucJnREybwS8PkaaKew7dKRt9AdbaWC,3000,
8rR6ggVVqz9c7L5CwXihttTgESpPqvszmyWCvqkQwh25,3000,
G98M9h35SQ3xh8da9AShvCQnMP6tidH8T91bAr6iGDqr,3000,
6T3phShHvvB8zRt3JbgCzP3mZ8sKMYCW2mfJRyd8JBj9,3000,
ECueQhH7SiVH1STcrAZDPLN75S6pKdF1MEymXB7DyuSC,3000,
5Zj3jT9EoQVt4GwodsYD3aA5ySL99d6CRMFMbUi9Kreh,3000,
Czs34XoWAo7MifFsHH1ysacEQmDWKWnjQwYxciTEzJvE,3000,
AepugzEuLsED3by3c1ffZDu8cAHS3qisJ4romnqSTjZ9,3000,
FUKmpsCB2AKhuNWzthVJ4TtE1M9QbkdsvnNr6Rk6y4KM,3000,
HKoYHK9aLPmUK3cBxDu7ekz4MfcHSTN27R66Nz66E1eD,3000,
DHJdhfgV78s93Qkd6p4hZsr7HnQWShm7aRK6dJ75re7K,3000,
9HcgKMioLjmJngyPpwDibkEKdp1EUJHPH8scTf86gxXB,3000,
AmMK7f7YtNHkjf9c7jZFUrWTTcfu9BKhCxwkvSmW3Sw2,3000,
ApugaTX9R4KvksLMk6X2WJYXjsRNb4fj6TAhGJoNMsoT,3000,
